period,tp_variant,trades_count,total_return,win_rate,profit_factor
2025-12-03,midpoint,1,-0.0025763097411500846,0.0,0.0
2025-12-03,opposite_extreme,1,-0.0014331870498791588,0.0,0.0
2025-12-04,midpoint,1,-0.0003415514586226909,0.0,0.0
2025-12-04,opposite_extreme,1,-0.0008966226207054451,0.0,0.0
2025-12-05,midpoint,1,-0.00016677009559451506,0.0,0.0
2025-12-05,opposite_extreme,1,0.0007379468286754509,1.0,inf
2025-12-09,midpoint,1,0.00020708976397432188,1.0,inf
2025-12-09,opposite_extreme,1,0.0011667374658508312,1.0,inf
2025-12-10,midpoint,1,-1.8930726578769708e-05,0.0,0.0
2025-12-10,opposite_extreme,1,-0.004162564244342359,0.0,0.0
2025-12-11,midpoint,1,-0.00018104569105115154,0.0,0.0
2025-12-11,opposite_extreme,1,0.0007968608978519143,1.0,inf
2025-12-16,midpoint,1,-0.002588079690312717,0.0,0.0
2025-12-16,opposite_extreme,1,-0.0008552222190313374,0.0,0.0
2025-12-18,midpoint,1,-0.0007319875061315706,0.0,0.0
2025-12-18,opposite_extreme,1,0.0011198765724704796,1.0,inf
2025-12-22,midpoint,1,-2.6963958956072176e-05,0.0,0.0
2025-12-22,opposite_extreme,1,0.0011359684105329837,1.0,inf
2025-12-23,midpoint,1,-0.0008160554153466837,0.0,0.0
2025-12-23,opposite_extreme,1,-0.004463437563892003,0.0,0.0
2025-12-26,midpoint,1,-0.0013695076077988588,0.0,0.0
2025-12-26,opposite_extreme,1,-0.0004289483772731417,0.0,0.0
2025-12-29,midpoint,1,-0.0002910091807768467,0.0,0.0
2025-12-29,opposite_extreme,1,-0.0008794516153801668,0.0,0.0
2025-12-30,midpoint,1,-0.001162897707409405,0.0,0.0
2025-12-30,opposite_extreme,1,-0.0006034247234424361,0.0,0.0
