period,tp_variant,trades_count,total_return,win_rate,profit_factor
2025-10-06,midpoint,1,-0.00017868768177375927,0.0,0.0
2025-10-06,opposite_extreme,1,0.0019031725094018626,1.0,inf
2025-10-07,midpoint,1,-0.0006051058965270695,0.0,0.0
2025-10-07,opposite_extreme,1,-0.004002737954230451,0.0,0.0
2025-10-10,midpoint,1,-0.006061213742990068,0.0,0.0
2025-10-10,opposite_extreme,1,-0.0044747182005643316,0.0,0.0
2025-10-13,midpoint,1,0.00023463340371487895,1.0,inf
2025-10-13,opposite_extreme,1,-0.005175382156159536,0.0,0.0
2025-10-15,midpoint,1,-0.0010295874255603632,0.0,0.0
2025-10-15,opposite_extreme,1,0.0006107055989794663,1.0,inf
2025-10-16,midpoint,1,-0.0012334974228600526,0.0,0.0
2025-10-16,opposite_extreme,1,9.583777496890988e-05,1.0,inf
2025-10-17,midpoint,1,-0.000617197034182726,0.0,0.0
2025-10-17,opposite_extreme,1,-0.007281588323375887,0.0,0.0
2025-10-21,midpoint,1,-0.0008089931912218518,0.0,0.0
2025-10-21,opposite_extreme,1,0.0006061924434863641,1.0,inf
2025-10-22,midpoint,1,0.0007148529205733833,1.0,inf
2025-10-22,opposite_extreme,1,0.00262243386940475,1.0,inf
2025-10-28,midpoint,1,-0.0002890073679341354,0.0,0.0
2025-10-28,opposite_extreme,1,0.0007097463386569469,1.0,inf
2025-10-29,midpoint,1,-0.0009266416249220644,0.0,0.0
2025-10-29,opposite_extreme,1,-0.00021097623627619466,0.0,0.0
2025-10-30,midpoint,1,0.0021472306525449625,1.0,inf
2025-10-30,opposite_extreme,1,0.005683931168499079,1.0,inf
2025-10-31,midpoint,1,-0.0010155426563938086,0.0,0.0
2025-10-31,opposite_extreme,1,-0.006550851719024253,0.0,0.0
2025-11-04,midpoint,1,0.0018645822494063324,1.0,inf
2025-11-04,opposite_extreme,1,0.00417175300743633,1.0,inf
2025-11-10,midpoint,1,-0.0013837176821707153,0.0,0.0
2025-11-10,opposite_extreme,1,0.0008769244467174975,1.0,inf
2025-11-11,midpoint,1,-0.0007219456800333646,0.0,0.0
2025-11-11,opposite_extreme,1,-0.005873827732605363,0.0,0.0
2025-11-17,midpoint,1,0.0012027773240630424,1.0,inf
2025-11-17,opposite_extreme,1,0.0061085324538723285,1.0,inf
2025-11-18,midpoint,1,-0.004960648292711478,0.0,0.0
2025-11-18,opposite_extreme,1,-0.004960648292711478,0.0,0.0
2025-11-19,midpoint,1,0.0023904143342370343,1.0,inf
2025-11-19,opposite_extreme,1,0.0061575703690406325,1.0,inf
2025-11-20,midpoint,1,-0.0015695663344063027,0.0,0.0
2025-11-20,opposite_extreme,1,0.00035393047649967535,1.0,inf
2025-11-21,midpoint,1,0.0005363855107185511,1.0,inf
2025-11-21,opposite_extreme,1,0.003158208946329566,1.0,inf
2025-11-25,midpoint,1,-0.0022479932345941256,0.0,0.0
2025-11-25,opposite_extreme,1,0.0009922452135868731,1.0,inf
2025-11-26,midpoint,1,-0.002888566986121721,0.0,0.0
2025-11-26,opposite_extreme,1,-0.0012826035707992345,0.0,0.0
2025-11-28,midpoint,1,5.6215194560005344e-05,1.0,inf
2025-11-28,opposite_extreme,1,-0.004033971965225369,0.0,0.0
2025-12-01,midpoint,1,-0.006911347322457018,0.0,0.0
2025-12-01,opposite_extreme,1,-0.006911347322457018,0.0,0.0
2025-12-02,midpoint,1,-0.0005171680877579243,0.0,0.0
2025-12-02,opposite_extreme,1,0.0022167055652184686,1.0,inf
2025-12-03,midpoint,1,-0.006388988747457969,0.0,0.0
2025-12-03,opposite_extreme,1,-0.006388988747457969,0.0,0.0
2025-12-04,midpoint,1,-0.0003117066512760003,0.0,0.0
2025-12-04,opposite_extreme,1,-0.0007530734048949439,0.0,0.0
2025-12-05,midpoint,1,-8.827928830279497e-05,0.0,0.0
2025-12-05,opposite_extreme,1,0.0018903474819762511,1.0,inf
2025-12-09,midpoint,1,-0.002432386605277004,0.0,0.0
2025-12-09,opposite_extreme,1,-0.002432386605277004,0.0,0.0
2025-12-10,midpoint,1,0.00035419851630313914,1.0,inf
2025-12-10,opposite_extreme,1,0.002204335717701733,1.0,inf
